121000006,뱅뱅사거리(중),Y,37.4864167,127.0331833,서울,91141,441&471&*9404&*9408&462&440&N37&542&*9711A&*9501&*3007&*3002&3000전&3002전&3003전&3007전&5100전&5300전&*3100&*3030&*9700&*6800&*1005-1&*1550&*1570&9502&,,서울특별시 강남구 도곡동 958-2,서울특별시,강남구,도곡동,958-2
121000007,우성아파트(중),Y,37.4917833,127.0305,서울,90155,441&471&*9404&*9408&462&440&541&N37&542&*9711A&*9100&*9200&*9300&*9501&M6405&*9201&*1550-3&*5100&5100전&*1251&*9004&*1151&1151&*3100&*3030&*9700&*3200&*5001&*5001-1&*1241&*5003&*5002&*5006&*6001&*1005&*1005-1&*500-2&500-5&*1560&*1550-1&8101&*1551&*6501&1551B&9502&,,서울특별시 서초구 서초동 1374,서울특별시,서초구,서초동,1374
121000008,우성아파트(중),Y,37.4913,127.03085,서울,91024,441&471&*9404&*9408&462&440&N37&542&*9711A&*9501&*3007&*3002&3000전&3002전&3003전&3007전&5100전&5300전&*3100&*3030&*9700&*6800&*1005-1&*1550&*1570&9502&,서울특별시 강남구 강남대로 396 강남역,서울특별시 강남구 역삼동 858,서울특별시,강남구,역삼동,858
121000009,강남역(중),Y,37.49615,127.02835,서울,90154,441&471&*9404&*9408&462&440&541&N37&542&*1550-3&*5100&5100전&*1151&1151&*3100&*5001&*5001-1&*5003&*5002&*5006&*M7426&*M6427&*6001&*1005&*1005-1&*500-2&500-5&*1560&*1550-1&8101&*M4403&*1551&*M7412&1551B&,,서울특별시 서초구 서초동 1374,서울특별시,서초구,서초동,1374
121000010,강남역(중),Y,37.49495,127.02905,서울,91020,441&471&*9404&*9408&462&440&N37&542&*9711A&3000전&3003전&5100전&5300전&*3100&*3030&*6800&*1005-1&*1550&*1570&,서울특별시 강남구 강남대로 396 강남역,서울특별시 강남구 역삼동 858,서울특별시,강남구,역삼동,858
121000011,신논현역(중),Y,37.5016833,127.0256667,서울,90158,441&471&*9404&*9408&462&440&N37&542&*1151&1151&*3100&*1100&8001&*M7426&*M6427&*1005&*1005-1&*M7412&,,서울특별시 서초구 서초동 1373,서울특별시,서초구,서초동,1373
121000012,신논현역(중),Y,37.5008333,127.0263,서울,91012,441&471&*9404&*9408&462&440&N37&542&*3100&*3030&*1100&8001&*M7426&*6800&*1005-1&*1550&*1570&*3600&,서울특별시 강남구 강남대로 396 강남역,서울특별시 강남구 역삼동 858,서울특별시,강남구,역삼동,858
121000013,논현역(중),Y,37.5072667,127.0230333,서울,90142,441&471&*9404&*9408&462&440&N37&542&*9711A&*9501&*3100&*3030&*9700&*1100&8001&*M7426&*M6427&*6800&*1005-1&*M7412&*9600&9502&,,서울특별시 서초구 반포동 749-18,서울특별시,서초구,반포동,749-18
121000014,논현역(중),Y,37.5062333,127.0237167,서울,91007,441&471&*9404&*9408&462&440&N37&542&*9711A&*9501&*3100&*3030&*9700&*1100&8001&*M7426&*M6427&*6800&*1005-1&*M7412&*9600&*3600&9502&,서울특별시 강남구 학동로 102 논현역,서울특별시 강남구 논현동 280,서울특별시,강남구,논현동,280
121000015,신사역(중),Y,37.5139833,127.02005,서울,90153,441&471&*9404&440&N37&542&*9711A&*3100&*3030&*9700&*1100&8001&*M7426&*6800&*1005-1&*M7412&*9600&,,서울특별시 서초구 잠원동 87-1,서울특별시,서초구,잠원동,87-1
121000016,신사역(중),Y,37.51275,127.0206167,서울,91002,471&*9404&N37&542&*9711A&*3100&*3030&*9700&*M7426&*6800&*1005-1&*M7412&*9600&*3600&,서울특별시 강남구 학동로 102 논현역,서울특별시 강남구 논현동 280,서울특별시,강남구,논현동,280
121000017,반포역(중),Y,37.5083833,127.0121167,서울,90180,*9408&462&*9501&*M6427&9502&,서울특별시 서초구 신반포로 241 반포역,서울특별시 서초구 잠원동 103,서울특별시,서초구,잠원동,103
121000018,반포역(중),Y,37.50795,127.0110333,서울,90181,*9408&462&*9501&*M6427&9502&,,서울특별시 서초구 반포동 128-6,서울특별시,서초구,반포동,128-6
121000019,고속터미널(중),Y,37.5063333,127.0052667,서울,90182,540&643&*9408&462&3012&*9501&*M6427&9502&,서울특별시 서초구 신반포로 200 강남터미널지하쇼핑몰,서울특별시 서초구 잠원동 110,서울특별시,서초구,잠원동,110
121000020,고속터미널(중),Y,37.5057833,127.0037833,서울,90183,540&643&*9408&462&3012&*9501&*9007&*M6427&9502&,서울특별시 서초구 신반포로 200 강남터미널지하쇼핑몰,서울특별시 서초구 반포동 128-4,서울특별시,서초구,반포동,128-4
121000021,신반포역(중),Y,37.50345,126.9958167,서울,90184,540&643&*9408&462&3012&*9501&9502&,서울특별시 서초구 신반포로 105 신반포역,서울특별시 서초구 반포동 128-1,서울특별시,서초구,반포동,128-1
121000022,신반포역(중),Y,37.5029833,126.99445,서울,90185,540&643&*9408&462&3012&,서울특별시 서초구 신반포로 105 신반포역,서울특별시 서초구 반포동 128-1,서울특별시,서초구,반포동,128-1
121000023,구반포역(중),Y,37.5019833,126.9900167,서울,90186,540&643&*9408&462&3012&*9501&9502&,,서울특별시 서초구 반포동,서울특별시,서초구,반포동,
121000024,구반포역.심산문화센터(중),Y,37.5016833,126.9889,서울,90169,540&643&*9408&462&3012&,,서울특별시 서초구 반포동,서울특별시,서초구,반포동,
121000025,지하철3호선교대역,N,37.4919333,127.0142,서울,90049,3012&N61&*500-2&500-5&*1553&144&,서울특별시 서초구 서초중앙로 114 일광빌딩,서울특별시 서초구 서초동 1656-2,서울특별시,서초구,서초동,1656-2
121000026,서울교대사거리,N,37.4873667,127.0150333,서울,90053,3012&N61&*500-2&500-5&*1553&,,서울특별시 서초구 서초동 1623-13,서울특별시,서초구,서초동,1623-13
121000027,지하철2호선교대역2,N,37.4939333,127.0151833,서울,90051,740&541&N61&*9100&*9200&*9300&M6405&*9201&*M6410&*3200&144&,서울특별시 서초구 서초대로 306 서초1동우편취급소,서울특별시 서초구 서초동 1673-5,서울특별시,서초구,서초동,1673-5
121000028,서초동유원아파트,N,37.4955,127.0202667,서울,90060,740&541&N61&*500-2&500-5&*6501&144&,서울특별시 서초구 서초대로 356 서초지웰타워,서울특별시 서초구 서초동 1678-4,서울특별시,서초구,서초동,1678-4
121000033,남부터미널,N,37.4834,127.0174833,서울,90055,5300-1&*500-2&500-5&*1553&,,서울특별시 서초구 서초동 1445-20,서울특별시,서초구,서초동,1445-20
121000034,서울시인재개발원입구,N,37.4831,127.02215,서울,90064,5300-1&*500-2&500-5&*1500-2&*1553&405&406&,,서울특별시 서초구 서초동 1423-1,서울특별시,서초구,서초동,1423-1
121000035,서울시인재개발원입구,N,37.4826333,127.0217,서울,90063,*1500-2&*1553&405&406&,,서울특별시 서초구 서초동 산52-17,서울특별시,서초구,서초동,산52-17
121000036,서일초등학교,N,37.48655,127.0213167,서울,90278,3012&4319&461&641&,,서울특별시 서초구 서초동 1748-37,서울특별시,서초구,서초동,1748-37
121000037,서일초등학교,N,37.4861667,127.0210667,서울,90224,3012&4319&461&641&,서울특별시 서초구 효령로 336 윤일빌딩,서울특별시 서초구 서초동 1443-15,서울특별시,서초구,서초동,1443-15
121000038,롯데칠성,N,37.4966833,127.0239667,서울,90065,740&541&N61&*500-2&500-5&*6501&144&,서울특별시 서초구 서초대로 392 Tstation,서울특별시 서초구 서초동 1322-22,서울특별시,서초구,서초동,1322-22
121000042,서초동우성2차아파트,N,37.4930333,127.02595,서울,90170,643&8541&,,서울특별시 서초구 서초동 1332-1,서울특별시,서초구,서초동,1332-1
121000044,구립서초어린이도서관,N,37.4926333,127.0289667,서울,90171,643&144&145&350&8541&,서울특별시 서초구 사임당로 178 이즈타워,서울특별시 서초구 서초동 1337-15,서울특별시,서초구,서초동,1337-15
121000049,뱅뱅사거리.우성아파트,N,37.4890167,127.0294,서울,90279,3012&,,서울특별시 서초구 서초동 1378,서울특별시,서초구,서초동,1378
121000050,뱅뱅사거리.우성아파트,N,37.4888667,127.0298833,서울,90280,3012&,,서울특별시 서초구 서초동 1341-7,서울특별시,서초구,서초동,1341-7
121000051,서초동무지개아파트,N,37.4881333,127.0265833,서울,90132,3012&4319&461&641&,,서울특별시 서초구 서초동 1378,서울특별시,서초구,서초동,1378
121000052,서초동무지개아파트,N,37.4876833,127.0260333,서울,90128,3012&4319&461&641&,서울특별시 서초구 효령로 386 Pre School Academy,서울특별시 서초구 서초동 1343-2,서울특별시,서초구,서초동,1343-2
121000053,서초구청,N,37.4842667,127.0305167,서울,90067,19&*1241&*500-2&500-5&405&406&,서울특별시 서초구 남부순환로 2561 원효빌딩,서울특별시 서초구 서초동 1365-22,서울특별시,서초구,서초동,1365-22
121000054,서초구청,N,37.4838833,127.0308167,서울,90144,19&405&406&,서울특별시 서초구 남부순환로 2572,서울특별시 서초구 서초동 1376-2,서울특별시,서초구,서초동,1376-2
121000056,구영동중학교,N,37.4879667,127.0320833,서울,90096,3012&3412&4319&4412&4432&,서울특별시 서초구 남부순환로 2585 양재역,서울특별시 서초구 서초동 1375,서울특별시,서초구,서초동,1375
121000057,법조단지,N,37.4965167,127.0128167,서울,90281,3012&,서울특별시 서초구 서초중앙로 157 서울지방법원,서울특별시 서초구 서초동 1701-1,서울특별시,서초구,서초동,1701-1
121000058,교대역3,N,37.49365,127.0129833,서울,90172,740&,,서울특별시 서초구 서초동 1715-13,서울특별시,서초구,서초동,1715-13
121000059,서초역,N,37.4932167,127.00725,서울,90173,740&405&5413&,,서울특별시 서초구 서초동 1720-10,서울특별시,서초구,서초동,1720-10
121000060,서초역,N,37.4919667,127.0086833,서울,90149,740&541&*9100&*9200&*9300&M6405&*9201&*3000&*3003&3000전&3003전&*3100&*3101&*M6410&*3200&*6501&700&,,서울특별시 서초구 서초동 1553-21,서울특별시,서초구,서초동,1553-21
121000061,서울중앙지방검찰청,N,37.4947333,127.0065,서울,90174,740&405&5413&,,서울특별시 서초구 서초동 1721-10,서울특별시,서초구,서초동,1721-10
121000062,서울중앙지방검찰청대검찰청,N,37.4943833,127.0061167,서울,90176,740&405&5413&,서울특별시 서초구 반포대로 157 대검찰청,서울특별시 서초구 서초동 1730-1,서울특별시,서초구,서초동,1730-1
121000063,서초아트자이아파트,N,37.4859,127.0108,서울,90150,541&*9100&*9200&*9300&M6405&*9201&*3000&*3003&*3100&*3101&*3200&*6501&700&350&405&5413&,,서울특별시 서초구 서초동 1583-1,서울특별시,서초구,서초동,1583-1
121000064,서초동삼성아파트,N,37.4886833,127.0094,서울,90006,541&405&5413&,,서울특별시 서초구 서초동 1748-16,서울특별시,서초구,서초동,1748-16
121000070,서초중학교,N,37.4836667,127.0084667,서울,90260,N61&350&4319&461&641&,서울특별시 서초구 효령로 221,서울특별시 서초구 서초동 1527-8,서울특별시,서초구,서초동,1527-8
121000071,서초중학교,N,37.4834167,127.0087833,서울,90261,N61&350&4319&461&641&,서울특별시 서초구 효령로46길 4,서울특별시 서초구 서초동 1486-9,서울특별시,서초구,서초동,1486-9
121000072,서울고등학교,N,37.4829667,127.00495,서울,90262,N61&350&4319&461&641&,,서울특별시 서초구 서초동 1748-13,서울특별시,서초구,서초동,1748-13
121000073,서울고등학교,N,37.4827833,127.0055333,서울,90263,N61&350&4319&461&641&,서울특별시 서초구 효령로 194 약사회관,서울특별시 서초구 서초동 1489-3,서울특별시,서초구,서초동,1489-3
121000074,상문고교,N,37.4819333,127.0047,서울,90240,*1553&142&,서울특별시 서초구 명달로 51 부흥빌딩,서울특별시 서초구 방배동 1002-15,서울특별시,서초구,방배동,1002-15
121000075,예술의전당,N,37.4793667,127.0110833,서울,90044,*1500-2&*1553&,서울특별시 서초구 남부순환로 2406 예술의전당,서울특별시 서초구 서초동 724-1,서울특별시,서초구,서초동,724-1
121000076,예술의전당,N,37.4799167,127.0110167,서울,90043,*1500-2&,서울특별시 서초구 남부순환로 2383,서울특별시 서초구 서초동 1465-10,서울특별시,서초구,서초동,1465-10
121000077,남부터미널,N,37.4821167,127.01715,서울,90056,*1500-2&405&406&,서울특별시 서초구 서초중앙로 5 진로,서울특별시 서초구 서초동 1448-3,서울특별시,서초구,서초동,1448-3
121000078,남부터미널,N,37.48175,127.01745,서울,90057,*1500-2&*1553&405&406&,,서울특별시 서초구 서초동 산56-3,서울특별시,서초구,서초동,산56-3
121000080,BC카드앞,N,37.4847833,127.0143,서울,90264,N61&,서울특별시 서초구 효령로 275,서울특별시 서초구 서초동 1587,서울특별시,서초구,서초동,1587
121000081,남부터미널,N,37.4846833,127.01545,서울,90265,N61&4319&461&641&,서울특별시 서초구 효령로 292 서울남부터미널,서울특별시 서초구 서초동 1446-1,서울특별시,서초구,서초동,1446-1
121000082,서울교대사거리,N,37.48745,127.0146167,서울,90243,3012&N61&,서울특별시 서초구 서초중앙로 63 리더스빌딩,서울특별시 서초구 서초동 1599-11,서울특별시,서초구,서초동,1599-11
121000085,지하철3호선교대역,N,37.4918833,127.01375,서울,90238,3012&N61&,서울특별시 서초구 서초중앙로 113 영한빌딩,서울특별시 서초구 서초동 1575-3,서울특별시,서초구,서초동,1575-3
121000086,KCC사옥,N,37.5030167,127.0202167,서울,90062,643&*1550-3&*5100&*5300&3900&5100전&5300전&*1251&*9004&*1151&1151&*1241&*5006&*6001&*1005&*1560&*1550-1&8101&8201&*M4403&*1551&*1311&*M5414&1551B&*M5422&,,서울특별시 서초구 서초동 1301-15,서울특별시,서초구,서초동,1301-15
121000087,서초동삼호아파트,N,37.5012,127.0220667,서울,90177,643&146&341&8541&,,서울특별시 서초구 서초동,서울특별시,서초구,서초동,
121000088,서초동삼호아파트,N,37.5015167,127.0221667,서울,90160,341&*1700&*2000&*7007&2000-1&146&643&8541&,서울특별시 서초구 서운로 208 삼호아파트,서울특별시 서초구 서초동 1310,서울특별시,서초구,서초동,1310
121000089,진흥아파트,N,37.4976167,127.0237833,서울,90220,643&146&341&8541&,,서울특별시 서초구 서초동 1379,서울특별시,서초구,서초동,1379
121000090,진흥아파트,N,37.4976167,127.0240333,서울,90221,341&146&643&8541&,서울특별시 서초구 서운로 160 팔레스빌딩,서울특별시 서초구 서초동 1316-4,서울특별시,서초구,서초동,1316-4
121000091,강남역.강남역사거리,N,37.4978,127.0265333,서울,90161,341&740&N61&*1700&*2000&*7007&146&,,서울특별시 서초구 서초동 1317-35,서울특별시,서초구,서초동,1317-35
121000092,서초동진흥아파트,N,37.4966167,127.0227667,서울,90219,740&N61&,서울특별시 서초구 서초대로 385 진흥아파트,서울특별시 서초구 서초동 1315-3,서울특별시,서초구,서초동,1315-3
121000093,서초동유원아파트,N,37.4956833,127.0196,서울,90218,740&N61&6020&,서울특별시 서초구 서초대로 351 국민은행,서울특별시 서초구 서초동 1688-3,서울특별시,서초구,서초동,1688-3
121000094,지하철2호선교대역5,N,37.4945167,127.0158333,서울,90217,740&N61&,,서울특별시 서초구 서초동 1691-4,서울특별시,서초구,서초동,1691-4
121000095,법조단지,N,37.4963167,127.0132,서울,90282,3012&,,서울특별시 서초구 서초동 1748-6,서울특별시,서초구,서초동,1748-6
121000096,신논현역,N,37.5033667,127.02465,서울,90222,341&*9711A&,서울특별시 서초구 강남대로 465 교보타워,서울특별시 서초구 서초동 1303-32,서울특별시,서초구,서초동,1303-32
121000097,강남역,N,37.5001,127.02625,서울,90179,*9711A&3412&421&4412&9711A&9711B&,서울특별시 서초구 강남대로 421 삼영빌딩,서울특별시 서초구 서초동 1306-5,서울특별시,서초구,서초동,1306-5
121000107,영동사거리,N,37.51065,127.01935,서울,90202,*9408&462&142&148&3414&360&401&4212&6411&9408&,서울특별시 서초구 신반포로 325 반포빌딩,서울특별시 서초구 잠원동 40-8,서울특별시,서초구,잠원동,40-8
121000114,영동사거리,N,37.5104667,127.0196667,서울,90203,*9408&462&142&148&3414&360&401&4212&640&6411&642&9408&,,서울특별시 서초구 반포동 749,서울특별시,서초구,반포동,749
121000117,신논현역,N,37.5044333,127.0238167,서울,90204,643&,,서울특별시 서초구 반포동 749-35,서울특별시,서초구,반포동,749-35
121000118,제일약품사옥,N,37.5034833,127.0205333,서울,90151,643&*1550&*1570&3422&640&642&8541&,,서울특별시 서초구 반포동 745-9,서울특별시,서초구,반포동,745-9
121000119,사평역,N,37.5043,127.0154167,서울,90147,643&3422&8541&,서울특별시 서초구 사평대로 285 사평역,서울특별시 서초구 반포동 128-7,서울특별시,서초구,반포동,128-7
121000120,사평역,N,37.5036,127.0161333,서울,90205,643&,서울특별시 서초구 사평대로 310-4 반포현대아파트,서울특별시 서초구 반포동 30-16,서울특별시,서초구,반포동,30-16
121000121,삼호가든3차아파트,N,37.49995,127.0124167,서울,90129,3012&,,서울특별시 서초구 반포동 128-10,서울특별시,서초구,반포동,128-10
121000123,삼호가든사거리,N,37.5028333,127.0115667,서울,90283,3012&,,서울특별시 서초구 반포동 128-9,서울특별시,서초구,반포동,128-9
121000136,서울지방조달청.서울성모병원,N,37.49975,127.0037833,서울,90206,740&405&5413&,서울특별시 서초구 반포대로 217 조달청빌딩,서울특별시 서초구 반포동 520-3,서울특별시,서초구,반포동,520-3
121000138,서울지방조달청.서울성모병원,N,37.5008167,127.0040667,서울,90207,740&405&5413&,,서울특별시 서초구 반포동 505-6,서울특별시,서초구,반포동,505-6
121000139,서울성모병원,N,37.5027667,127.0056333,서울,90208,540&,,서울특별시 서초구 반포동 123-9,서울특별시,서초구,반포동,123-9
121000142,반포미도아파트앞,N,37.50175,127.0115833,서울,90284,3012&,서울특별시 서초구 서초중앙로 225 남도빌딩,서울특별시 서초구 반포동 52-6,서울특별시,서초구,반포동,52-6
121000149,이수교,N,37.4966667,126.9833167,서울,90187,540&643&502&350&4212&4318&5524&752&8541&,서울특별시 서초구 동작대로 228 유소빌딩,서울특별시 서초구 방배동 753-12,서울특별시,서초구,방배동,753-12
121000152,방배동신동아아파트,N,37.4823333,127.0016667,서울,90266,N61&350&4319&461&641&,서울특별시 서초구 효령로 161 제약회관,서울특별시 서초구 방배동 990-4,서울특별시,서초구,방배동,990-4
121000165,사당역,N,37.4787833,126.9821667,서울,90002,540&643&502&11-1&350&4212&4318&4319&5524&6016&8541&,,서울특별시 서초구 방배동 443-8,서울특별시,서초구,방배동,443-8
121000166,사당역,N,37.4743333,126.9822667,서울,90004,540&5530&502&*7001&11-1&11-2&11-5&9&1-1&*7007-1&*1553&8155&8842&4212&4318&4319&5528&N15&,서울특별시 서초구 과천대로 946,서울특별시 서초구 방배동 2525,서울특별시,서초구,방배동,2525
121000167,전원마을,N,37.4656333,126.9883167,서울,90021,502&*7002&*7000&*7001&103&11-1&11-2&11-5&9&1-1&777&*1550-3&*7007-1&4212&4318&4319&N15&,,서울특별시 서초구 방배동 2856,서울특별시,서초구,방배동,2856
121000168,경남임광아파트,N,37.47705,127.0007167,서울,90267,N61&142&406&,,서울특별시 서초구 방배동 1033-1,서울특별시,서초구,방배동,1033-1
121000169,방배동경남아파트,N,37.4770833,127.0003,서울,90268,N61&406&,서울특별시 서초구 방배로 21 경남아파트,서울특별시 서초구 방배동 1028-1,서울특별시,서초구,방배동,1028-1
121000170,방배3동주민센터,N,37.4803667,126.9985167,서울,90269,N61&,,서울특별시 서초구 방배동 982-4,서울특별시,서초구,방배동,982-4
121000171,방배3동주민센터,N,37.47985,126.9984333,서울,90270,N61&406&,서울특별시 서초구 방배로 63 방배현대멤피스2,서울특별시 서초구 방배동 982-1,서울특별시,서초구,방배동,982-1
121000172,신동아아파트앞,N,37.4820833,127.00195,서울,90271,N61&142&350&4319&461&641&,서울특별시 서초구 효령로 164 신동아아파트,서울특별시 서초구 방배동 991-1,서울특별시,서초구,방배동,991-1
121000177,방배동래미안아트힐.국립국악원,N,37.4773,127.0060667,서울,90123,*1500-2&*1553&142&406&5413&,,서울특별시 서초구 방배동 1034-2,서울특별시,서초구,방배동,1034-2
121000178,방배동경남아파트,N,37.4751,127.0012667,서울,90033,*1500-2&*1553&,서울특별시 서초구 방배로1길 9 방배신동아럭스빌,서울특별시 서초구 방배동 1026-14,서울특별시,서초구,방배동,1026-14
121000179,신성택시,N,37.4738333,126.9947333,서울,90029,N61&*1500-2&*1553&5413&,서울특별시 서초구 남부순환로 2215 서초타워,서울특별시 서초구 방배동 489-2,서울특별시,서초구,방배동,489-2
121000181,대항병원.연세사랑병원,N,37.4756833,126.9873833,서울,90019,N61&*1500-2&*1553&350&461&5413&,,서울특별시 서초구 방배동 517,서울특별시,서초구,방배동,517
121000182,대항병원.연세사랑병원,N,37.4754667,126.9864,서울,90018,N61&*1500-2&*1553&461&5413&,,서울특별시 서초구 방배동 산102-8,서울특별시,서초구,방배동,산102-8
121000183,방배동래미안타워동덕여중고,N,37.4743667,126.9904167,서울,90024,N61&*1500-2&*1553&350&461&5413&,,서울특별시 서초구 방배동 559-2,서울특별시,서초구,방배동,559-2
121000184,성뒤마을입구,N,37.47335,126.9968667,서울,90032,N61&*1500-2&*1553&5413&,서울특별시 서초구 남부순환로 2248 서울시교원연수원,서울특별시 서초구 방배동 623-1,서울특별시,서초구,방배동,623-1
121000185,방배동경남아파트,N,37.4749,127.0019,서울,90034,*1500-2&*1553&5413&,서울특별시 서초구 남부순환로300길 40 보덕사,서울특별시 서초구 방배동 산92-1,서울특별시,서초구,방배동,산92-1
121000186,방배동래미안아트힐.국립국악원,N,37.47725,127.0067167,서울,90122,*1500-2&*1553&406&5413&,,서울특별시 서초구 방배동 산26-38,서울특별시,서초구,방배동,산26-38
121000194,양재역.양재1동민원분소,N,37.4848,127.0372667,서울,90156,3012&N37&11-3&917&*M7426&,서울특별시 서초구 남부순환로 2620 강남피타워,서울특별시 서초구 양재동 11-149,서울특별시,서초구,양재동,11-149
121000197,하이패밀리,N,37.4762167,127.0355333,서울,90248,541&542&19&3412&,서울특별시 서초구 바우뫼로 135-3,서울특별시 서초구 양재동 75,서울특별시,서초구,양재동,75
121000198,현대빌라,N,37.47635,127.0361667,서울,90272,542&19&3412&,,서울특별시 서초구 양재동 105-1,서울특별시,서초구,양재동,105-1
121000199,우성아파트,N,37.4746,127.0319333,서울,90249,541&542&19&,,서울특별시 서초구 양재동 105-1,서울특별시,서초구,양재동,105-1
121000200,우성아파트,N,37.4747833,127.0330667,서울,90273,542&19&,,서울특별시 서초구 양재동 105-15,서울특별시,서초구,양재동,105-15
121000201,우면코오롱아파트,N,37.4723,127.0280167,서울,90288,19&3412&,서울특별시 서초구 바우뫼로 53 코오롱아파트,서울특별시 서초구 우면동 70,서울특별시,서초구,우면동,70
121000202,우면코오롱아파트,N,37.4721167,127.0281167,서울,90289,19&3412&,서울특별시 서초구 태봉로 151 한국통신연구개발본부,서울특별시 서초구 우면동 17,서울특별시,서초구,우면동,17
121000203,우면주공아파트.양재1동주민센,N,37.4707167,127.0256167,서울,90290,19&,,서울특별시 서초구 우면동 71-1,서울특별시,서초구,우면동,71-1
121000204,우면주공아파트.양재1동주민센,N,37.4706333,127.0258333,서울,90291,19&,,서울특별시 서초구 우면동 23,서울특별시,서초구,우면동,23
121000205,서울시품질시험소.한국교원단체총연합회,N,37.4675,127.02795,서울,90250,541&542&19&,,서울특별시 서초구 우면동 산22-9,서울특별시,서초구,우면동,산22-9
121000206,서울시품질시험소.한국교원단체총연합회,N,37.4675333,127.0283,서울,90274,542&19&,,서울특별시 서초구 우면동 23-14,서울특별시,서초구,우면동,23-14
121000207,네이처힐3.4단지,N,37.4653833,127.0262,서울,90275,542&19&3412&,,서울특별시 서초구 우면동 714,서울특별시,서초구,우면동,714
121000209,서초힐스아파트,N,37.4590667,127.0179,서울,90059,441&541&542&*3000&*3003&3000전&3003전&11-3&917&*3030&19&*6501&,,서울특별시 서초구 우면동 467-9,서울특별시,서초구,우면동,467-9
121000210,서초힐스아파트,N,37.4585833,127.0178167,서울,90058,541&542&*3000&*3003&3000전&3003전&19&,,서울특별시 서초구 우면동 778,서울특별시,서초구,우면동,778
121000211,식유촌우면성당.서초에코리치,N,37.4576,127.01345,서울,90047,441&541&542&11-3&917&*3030&19&*6501&,,서울특별시 서초구 우면동 594-5,서울특별시,서초구,우면동,594-5
121000212,식유촌우면성당.서초에코리치,N,37.4573,127.0142833,서울,90045,441&541&542&11-3&917&*3030&19&*6501&,,서울특별시 서초구 우면동 748,서울특별시,서초구,우면동,748
121000213,양재역,N,37.4833167,127.0347833,서울,90088,*9100&*9200&*9300&M6405&*9201&3412&400&405&4432&8441&,서울특별시 서초구 강남대로 221 동성빌딩,서울특별시 서초구 양재동 23,서울특별시,서초구,양재동,23
121000214,양재역,N,37.48335,127.0354833,서울,90087,11-3&917&19&3412&405&4432&8441&,,서울특별시 서초구 양재동 105-4,서울특별시,서초구,양재동,105-4
121000215,일동제약사거리,N,37.4789167,127.0381833,서울,90014,541&542&3412&400&405&4432&8441&,,서울특별시 서초구 양재동 67-10,서울특별시,서초구,양재동,67-10
121000216,일동제약사거리,N,37.47945,127.0386333,서울,90086,11-3&917&19&3412&405&4432&8441&,,서울특별시 서초구 양재동 20-40,서울특별시,서초구,양재동,20-40
121000217,양재2동주민센터양재꽃시장,N,37.4694333,127.03965,서울,90099,441&471&462&440&11-3&917&500-5&140&400&405&407&421&4432&470&8441&,,서울특별시 서초구 양재동 316-10,서울특별시,서초구,양재동,316-10
121000218,시민의숲,N,37.4730667,127.03835,서울,90090,441&471&462&440&11-3&917&500-5&140&400&405&407&421&4432&470&8441&,,서울특별시 서초구 양재동 237,서울특별시,서초구,양재동,237
121000219,언남고교,N,37.4731167,127.0389333,서울,90100,441&471&462&440&11-3&917&500-5&140&400&405&407&421&4432&470&8441&,,서울특별시 서초구 양재동 241-12,서울특별시,서초구,양재동,241-12
121000220,시민의숲양재꽃시장,N,37.4707333,127.0384333,서울,90112,*9404&*9408&*9711A&*9100&*9200&*9300&*9501&M6405&*9201&*3000&*3003&*3007&*1550-3&*5100&*3002&*5300&5300-1&3900&3000전&3002전&3003전&3007전&5100전&5300전&*1251&*9004&*1151&1151&*3030&*3100&*3101&*M6410&*3200&*5001&*5001-1&*5003&*5002&*5006&*6001&*6800&*1005&*1005-1&*500-2&*1560&*1550-1&8101&8201&*M4403&*1551&*6501&*1311&*M5414&1551B&*M5422&9502&700&9404&9408&9711A&9711B&,,서울특별시 서초구 양재동 238,서울특별시,서초구,양재동,238
121000221,시민의숲양재꽃시장,N,37.47115,127.0389833,서울,90092,*9404&*9408&*9711A&*9501&*3007&*3002&3000전&3002전&3003전&3007전&5100전&5300전&*3030&*6800&*1005-1&*500-2&*1550&*1570&9502&9404&9408&9711A&9711B&,,서울특별시 서초구 양재동 241-12,서울특별시,서초구,양재동,241-12
121000222,AT센터양재꽃시장,N,37.4687167,127.0394333,서울,90091,441&471&462&440&11-3&917&500-5&140&400&405&407&421&4432&470&8441&,서울특별시 서초구 강남대로 27 에이티센터,서울특별시 서초구 양재동 232,서울특별시,서초구,양재동,232
121000223,양곡도매시장,N,37.4605167,127.03515,서울,90068,441&*9100&*9200&*9300&*9201&*3000&*3003&3000전&3003전&11-3&917&*3030&*6501&,,서울특별시 서초구 양재동 221-3,서울특별시,서초구,양재동,221-3
121000224,양곡도매시장,N,37.4600167,127.0354,서울,90069,441&11-3&917&*3030&,,서울특별시 서초구 양재동 222-8,서울특별시,서초구,양재동,222-8
121000225,하나로마트코트라,N,37.4638833,127.0444333,서울,90188,471&462&440&500-5&140&407&4432&470&8441&8442&,서울특별시 서초구 청계산로 10 농협하나로클럽,서울특별시 서초구 양재동 230,서울특별시,서초구,양재동,230
121000226,코트라,N,37.4644167,127.0445333,서울,90167,471&462&440&500-5&140&407&4432&470&8441&8442&,,서울특별시 서초구 염곡동 305,서울특별시,서초구,염곡동,305
